,density,material_id,unit_cell_formula
7774,6.443105616051005,mp-2940,"{'Lu': 2.0, 'P': 2.0, 'O': 8.0}"
7775,10.01726059371977,mp-1183048,"{'Zr': 1.0, 'Sn': 1.0, 'Ru': 2.0}"
7776,3.5166866644860693,mp-768978,"{'Ho': 4.0, 'S': 6.0, 'O': 24.0}"
7777,8.9289509185657,mp-1173352,"{'Pm': 2.0, 'Pa': 2.0, 'O': 8.0}"
7778,2.818933201864995,mp-5733,"{'Ca': 12.0, 'Si': 12.0, 'O': 36.0}"
7779,5.347397590345886,mp-5152,"{'La': 8.0, 'Si': 4.0, 'O': 20.0}"
7780,5.456167141277982,mp-643002,"{'Mg': 2.0, 'H': 6.0, 'Os': 1.0}"
7781,5.352853445560644,mp-13775,"{'Gd': 8.0, 'Si': 8.0, 'O': 28.0}"
7782,5.6398186141835085,mp-5295,"{'La': 2.0, 'Nb': 2.0, 'O': 8.0}"
7783,6.555812544702538,mp-779763,"{'Tb': 8.0, 'Ti': 8.0, 'O': 28.0}"
7784,3.744363857287561,mp-1201710,"{'W': 4.0, 'S': 8.0, 'O': 36.0}"
7785,6.70178387764306,mp-752425,"{'Dy': 8.0, 'Ti': 8.0, 'O': 28.0}"
7786,4.252230249619225,mp-17914,"{'Ca': 2.0, 'Ga': 8.0, 'O': 14.0}"
7787,6.273014379011475,mp-753821,"{'Pr': 6.0, 'Ga': 2.0, 'O': 12.0}"
7788,2.8134561318154696,mp-17922,"{'Ca': 8.0, 'P': 8.0, 'O': 28.0}"
7789,5.5171509079720735,mp-753287,"{'Ca': 1.0, 'Cd': 1.0, 'O': 2.0}"
7790,2.9941100490421975,mp-625150,"{'Sc': 2.0, 'H': 2.0, 'O': 4.0}"
7791,3.4748704438661138,mp-4325,"{'Zr': 4.0, 'S': 8.0, 'O': 32.0}"
7792,4.122515849489733,mp-14289,"{'Ba': 6.0, 'P': 8.0}"
7793,8.232273456526958,mp-1100415,"{'Zr': 1.0, 'Sb': 1.0, 'Rh': 1.0}"
7794,2.1837579035602808,mp-15960,"{'Li': 40.0, 'Al': 8.0, 'O': 32.0}"
7795,3.8532514620895304,mp-770092,"{'Hf': 4.0, 'P': 8.0, 'O': 28.0}"
7796,1.3296483371931238,mp-974267,"{'K': 2.0, 'H': 16.0, 'N': 6.0}"
7797,4.819668102883694,mp-19522,"{'P': 8.0, 'W': 8.0, 'O': 44.0}"
7798,6.532450644887339,mp-11773,"{'Nd': 6.0, 'Ga': 2.0, 'O': 12.0}"
7799,6.444412657063574,mp-13627,"{'Y': 12.0, 'Re': 4.0, 'O': 32.0}"
7800,4.083633192617933,mp-29226,"{'Ca': 9.0, 'Ga': 12.0, 'O': 27.0}"
7801,4.7007509362685065,mp-561441,"{'Y': 8.0, 'Ge': 4.0, 'O': 20.0}"
7802,3.5854446475017627,mp-4200,"{'Sc': 2.0, 'P': 2.0, 'O': 8.0}"
7803,2.381775118803201,mp-1020122,"{'Mg': 2.0, 'S': 4.0, 'O': 14.0}"
7804,7.454274761494313,mp-1208125,"{'Tm': 12.0, 'Ga': 20.0, 'O': 48.0}"
7805,6.646018539056847,mp-760403,"{'Ca': 1.0, 'Cd': 3.0, 'O': 4.0}"
7806,1.3082142195941655,mp-23850,"{'Na': 4.0, 'H': 8.0, 'N': 4.0}"
7807,5.442992486161357,mp-5175,"{'Na': 1.0, 'In': 1.0, 'O': 2.0}"
7808,7.53175718192144,mp-2395,"{'Sb': 12.0, 'Rh': 4.0}"
7809,9.713002976249195,mp-977443,"{'Zr': 1.0, 'Ge': 1.0, 'Ru': 2.0}"
7810,9.57360878728946,mp-1173104,"{'Tb': 2.0, 'Pa': 2.0, 'O': 8.0}"
7811,3.6662065014304877,mp-5156,"{'Th': 4.0, 'P': 8.0, 'O': 28.0}"
7812,8.76192497904155,mp-1190245,"{'Gd': 4.0, 'Hf': 4.0, 'O': 14.0}"
7813,8.077414120756778,mp-1189811,"{'Ce': 1.0, 'Sb': 12.0, 'Ru': 4.0}"
7814,7.991776797414694,mp-12670,"{'Ho': 2.0, 'S': 1.0, 'O': 2.0}"
7815,5.582878228312625,mp-5444,"{'Y': 12.0, 'Ga': 20.0, 'O': 48.0}"
7816,5.256554736089127,mp-5190,"{'Zn': 2.0, 'Sn': 2.0, 'As': 4.0}"
7817,2.6439931561334538,mp-532160,"{'Ca': 56.0, 'Mn': 4.0, 'P': 44.0}"
7818,3.719504151076465,mp-30986,"{'Zn': 6.0, 'S': 4.0, 'O': 18.0}"
7819,2.2847189781909893,mp-1211678,"{'K': 4.0, 'Be': 4.0, 'F': 12.0}"
7820,6.0163766137649795,mp-3901,"{'Nd': 2.0, 'Nb': 2.0, 'O': 8.0}"
7821,8.170870283545701,mp-1212301,"{'Ho': 6.0, 'Sb': 2.0, 'O': 14.0}"
7822,5.666736573997987,mp-4340,"{'Tb': 2.0, 'P': 2.0, 'O': 8.0}"
7823,3.2458536020659188,mp-5920,"{'Li': 1.0, 'Al': 1.0, 'Ge': 1.0}"
7824,0.824862688740225,mp-23703,"{'Li': 1.0, 'H': 1.0}"
7825,7.861291513966664,mp-14093,"{'Tb': 2.0, 'O': 2.0, 'F': 2.0}"
7826,7.973791075905666,mp-5548,"{'Ta': 4.0, 'Cd': 4.0, 'O': 14.0}"
7827,1.727118726773357,mp-644307,"{'Ca': 4.0, 'H': 16.0, 'N': 8.0}"
7828,2.490184646066881,mp-24694,"{'Zn': 16.0, 'H': 64.0, 'N': 32.0}"
7829,7.940150241922997,mp-556489,"{'Ta': 4.0, 'Sn': 2.0, 'O': 12.0}"
7830,0.8446115636662197,mp-29145,"{'H': 12.0, 'N': 4.0}"
7831,7.098338600168158,mp-755190,"{'Ta': 2.0, 'V': 2.0, 'O': 8.0}"
7832,3.392537615995728,mp-644097,"{'Ba': 4.0, 'Al': 4.0, 'H': 20.0}"
7833,8.577403297590578,mp-4875,"{'Gd': 2.0, 'Ta': 2.0, 'O': 8.0}"
7834,5.301563193390653,mp-7770,"{'Sr': 1.0, 'Zn': 2.0, 'As': 2.0}"
7835,6.523326584347466,mp-755352,"{'Li': 4.0, 'Hf': 2.0, 'O': 6.0}"
7836,7.580464193268706,mp-644492,"{'Lu': 2.0, 'Nb': 2.0, 'O': 8.0}"
7837,1.4988085790363919,mp-23730,"{'Na': 4.0, 'Mg': 4.0, 'H': 12.0}"
7838,5.5639876712674665,mp-674459,"{'Na': 2.0, 'Er': 2.0, 'F': 8.0}"
7839,3.405541228650648,mp-28580,"{'Y': 4.0, 'N': 2.0, 'Cl': 6.0}"
7840,6.941293185337226,mp-556639,"{'Dy': 2.0, 'Nb': 2.0, 'O': 8.0}"
7841,2.53491054769132,mp-1198436,"{'Mo': 4.0, 'N': 8.0, 'O': 32.0}"
7842,7.233458891254094,mp-14964,"{'Pr': 6.0, 'Ta': 2.0, 'O': 14.0}"
7843,4.580883010943515,mp-34022,"{'Mg': 4.0, 'Sn': 2.0, 'O': 8.0}"
7844,6.092385481336328,mp-1194159,"{'Y': 8.0, 'Zn': 10.0, 'Ge': 12.0}"
7845,6.640057198918924,mp-19803,"{'Cd': 2.0, 'In': 4.0, 'O': 8.0}"
7846,5.4562684891077815,mp-19817,"{'Y': 3.0, 'In': 1.0, 'C': 1.0}"
7847,4.3709362267207945,mp-541715,"{'Ba': 12.0, 'Ga': 4.0, 'P': 12.0}"
7848,5.1012419393562665,mp-1029967,"{'Rb': 30.0, 'W': 14.0, 'N': 38.0}"
7849,7.23009703881482,mp-924130,"{'Ti': 1.0, 'Ni': 1.0, 'Sn': 1.0}"
7850,5.8166696174637496,mp-560132,"{'Nd': 8.0, 'Si': 4.0, 'O': 20.0}"
7851,7.247323710055823,mp-15575,"{'Ho': 12.0, 'Ga': 20.0, 'O': 48.0}"
7852,4.296694097415106,mp-1192374,"{'K': 4.0, 'Ge': 12.0, 'As': 12.0}"
7853,4.575652563556364,mp-672,"{'Cd': 2.0, 'S': 2.0}"
7854,3.851920553736617,mp-27576,"{'Sc': 12.0, 'Ge': 6.0, 'O': 30.0}"
7855,2.5008242051849963,mp-28160,"{'Ca': 6.0, 'C': 6.0, 'Cl': 4.0}"
7856,2.900333256187919,mp-542148,"{'Sb': 8.0, 'N': 20.0, 'F': 44.0}"
7857,7.474290203808954,mp-27479,"{'Pr': 8.0, 'W': 8.0, 'O': 36.0}"
7858,9.668195139059366,mp-756479,"{'Lu': 6.0, 'W': 1.0, 'O': 12.0}"
7859,4.604109048352168,mp-17559,"{'Y': 8.0, 'Ti': 4.0, 'O': 20.0}"
7860,7.335988973275717,mp-555109,"{'Tm': 2.0, 'Nb': 2.0, 'O': 8.0}"
7861,4.677354068018145,mp-31493,"{'Rb': 3.0, 'Ga': 9.0}"
7862,7.408064006714166,mp-17715,"{'Sr': 4.0, 'Ta': 8.0, 'O': 24.0}"
7863,2.5061289762714885,mp-3872,"{'Mg': 4.0, 'Al': 8.0, 'S': 16.0}"
7864,5.373026324598635,mp-17177,"{'Nb': 8.0, 'Zn': 4.0, 'O': 24.0}"
7865,5.9449840447265405,mp-3236,"{'Pr': 2.0, 'S': 1.0, 'O': 2.0}"
7866,3.1843173132859794,mp-5803,"{'Nb': 4.0, 'P': 4.0, 'O': 20.0}"
7867,4.441143581665362,mp-29249,"{'Ge': 8.0, 'As': 8.0, 'Se': 8.0}"
7868,3.4259144930352536,mp-15500,"{'Sr': 32.0, 'Ti': 8.0, 'P': 32.0}"
7869,8.140658038753445,mp-1072208,"{'Dy': 2.0, 'O': 2.0, 'F': 2.0}"
7870,2.780985098868443,mp-1197377,"{'Ca': 72.0, 'P': 48.0, 'O': 192.0}"
7871,9.688367797599852,mp-1225510,"{'Dy': 1.0, 'Pa': 1.0, 'O': 4.0}"
7872,6.998384627114075,mp-3245,"{'Sn': 2.0, 'P': 14.0, 'Au': 6.0}"
7873,7.608274277718804,mp-4421,"{'La': 4.0, 'Ta': 4.0, 'O': 16.0}"
7874,9.543596074406592,mp-555747,"{'Lu': 8.0, 'W': 4.0, 'O': 24.0}"
7875,7.317436219304885,mp-757365,"{'La': 2.0, 'Ta': 6.0, 'O': 18.0}"
7876,2.8905336611224577,mp-4481,"{'Ca': 8.0, 'Si': 4.0, 'O': 16.0}"
7877,4.493018847516375,mp-17101,"{'Ca': 4.0, 'Nb': 8.0, 'O': 24.0}"
7878,7.794805264275635,mp-752686,"{'Sm': 6.0, 'Ta': 2.0, 'O': 14.0}"
7879,5.795099290314211,mp-559756,"{'Pr': 4.0, 'Sc': 4.0, 'O': 12.0}"
7880,2.124228814745423,mp-4531,"{'Na': 2.0, 'N': 2.0, 'O': 6.0}"
7881,4.900162044884189,mp-7262,"{'Zn': 8.0, 'As': 16.0}"
7882,5.821263647807646,mp-4709,"{'Pr': 2.0, 'Nb': 2.0, 'O': 8.0}"
7883,10.129567120393528,mp-1093991,"{'Zr': 1.0, 'As': 1.0, 'Ir': 1.0}"
7884,7.015068664526559,mp-31110,"{'Sm': 6.0, 'Ga': 2.0, 'O': 12.0}"
7885,6.800064872224709,mp-12647,"{'Tb': 2.0, 'Nb': 2.0, 'O': 8.0}"
7886,5.6802731828480395,mp-886,"{'Ga': 4.0, 'O': 6.0}"
7887,9.908108091508604,mp-17364,"{'Th': 4.0, 'P': 8.0, 'Ru': 8.0}"
7888,6.751274625874237,mp-22598,"{'In': 16.0, 'O': 24.0}"
7889,4.6219991408639,mp-4747,"{'Ca': 4.0, 'Sn': 2.0, 'O': 8.0}"
7890,7.640265216314983,mp-560076,"{'Nd': 8.0, 'W': 8.0, 'O': 36.0}"
7891,4.300580707076999,mp-1027692,"{'Mo': 4.0, 'Se': 8.0}"
7892,7.187899025398239,mp-1182867,"{'Al': 1.0, 'W': 1.0, 'O': 4.0}"
7893,2.669111976714929,mp-13703,"{'Al': 8.0, 'C': 2.0, 'O': 8.0}"
7894,6.82032702327895,mp-754825,"{'Na': 1.0, 'Tm': 1.0, 'O': 2.0}"
7895,2.5329626807872705,mp-27588,"{'Be': 4.0, 'P': 8.0, 'O': 24.0}"
7896,6.844953537723171,mp-770816,"{'Dy': 8.0, 'Ti': 4.0, 'O': 20.0}"
7897,5.683586790240963,mp-10133,"{'Sc': 3.0, 'B': 1.0, 'Pb': 1.0}"
7898,4.205815194312393,mp-1100391,"{'Na': 1.0, 'Be': 1.0, 'Sb': 1.0}"
7899,2.609847938141217,mp-662543,"{'Cu': 12.0, 'N': 24.0, 'O': 72.0}"
7900,3.9565419353302764,mp-990440,"{'Na': 8.0, 'Zr': 4.0, 'O': 12.0}"
7901,4.278573293726654,mp-17677,"{'Nb': 9.0, 'P': 1.0, 'O': 25.0}"
7902,2.4243768194872306,mp-30975,"{'Na': 12.0, 'B': 4.0, 'O': 12.0}"
7903,4.560904922580609,mp-5909,"{'Zn': 12.0, 'Ge': 6.0, 'O': 24.0}"
7904,3.9852876973080438,mp-505687,"{'P': 8.0, 'W': 4.0, 'O': 28.0}"
7905,7.542855333200289,mp-770406,"{'Sm': 8.0, 'W': 4.0, 'O': 24.0}"
7906,8.924356330066345,mp-21945,"{'Ge': 24.0, 'Ru': 16.0}"
7907,9.495146486828867,mp-1427,"{'Lu': 16.0, 'O': 24.0}"
7908,1.6209155132195843,mp-505727,"{'N': 4.0, 'Cl': 4.0, 'O': 4.0}"
7909,5.356919475295219,mp-3829,"{'Cd': 2.0, 'Sn': 2.0, 'As': 4.0}"
7910,4.808538109254898,mp-29374,"{'K': 4.0, 'Ga': 4.0, 'Sb': 16.0}"
7911,5.604346407605588,mp-569686,"{'La': 24.0, 'C': 16.0, 'I': 24.0}"
7912,4.643885191084077,mp-28423,"{'Ga': 4.0, 'Te': 2.0, 'Se': 4.0}"
7913,5.323587462868501,mp-754359,"{'Y': 6.0, 'Te': 1.0, 'O': 12.0}"
7914,7.053011956181677,mp-771323,"{'Tm': 8.0, 'Ti': 8.0, 'O': 28.0}"
7915,4.40082908616299,mp-37614,"{'Al': 8.0, 'Ni': 4.0, 'O': 16.0}"
7916,7.348179842273129,mp-12236,"{'Er': 12.0, 'Ga': 20.0, 'O': 48.0}"
7917,2.673731153860229,mp-568450,"{'Sr': 4.0, 'Al': 4.0, 'H': 20.0}"
7918,8.012247238110037,mp-1204970,"{'Yb': 26.0, 'Zn': 116.0}"
7919,3.560167637785876,mp-1105535,"{'Ba': 4.0, 'P': 14.0, 'Br': 2.0}"
7920,7.460055551032256,mp-3285,"{'Na': 4.0, 'Ta': 8.0, 'O': 22.0}"
7921,8.209742346273028,mp-12671,"{'Er': 2.0, 'S': 1.0, 'O': 2.0}"
7922,5.814642205534727,mp-27698,"{'Y': 6.0, 'U': 1.0, 'O': 12.0}"
7923,6.671446236449205,mp-505686,"{'Gd': 6.0, 'H': 18.0}"
7924,4.126029670540231,mp-5132,"{'Y': 2.0, 'P': 2.0, 'O': 8.0}"
7925,3.519534538342424,mp-753401,"{'Sc': 4.0, 'Ti': 2.0, 'O': 10.0}"
7926,3.578399352792141,mp-559319,"{'Zn': 16.0, 'P': 16.0, 'O': 56.0}"
7927,5.939537988640147,mp-4104,"{'Ho': 2.0, 'P': 2.0, 'O': 8.0}"
7928,6.265986609679131,mp-3443,"{'Cd': 2.0, 'Ga': 4.0, 'O': 8.0}"
7929,5.1431992145726495,mp-38951,"{'Mg': 2.0, 'Ga': 4.0, 'O': 8.0}"
7930,1.6583287032878606,mp-23267,"{'Be': 2.0, 'Cl': 4.0}"
7931,5.370846708193434,mp-5637,"{'Sr': 4.0, 'Zn': 4.0, 'O': 8.0}"
7932,3.7987461729057768,mp-28693,"{'Al': 12.0, 'Te': 12.0, 'I': 4.0}"
7933,4.81914289884736,mp-7601,"{'Nb': 2.0, 'Ga': 2.0, 'O': 8.0}"
7934,9.379557128777286,mp-382,"{'Th': 6.0, 'As': 8.0}"
7935,4.789261852149259,mp-12894,"{'Y': 2.0, 'S': 1.0, 'O': 2.0}"
7936,6.650904859693042,mp-752414,"{'Tb': 8.0, 'Ti': 4.0, 'O': 20.0}"
7937,3.204055473417694,mp-4842,"{'Al': 4.0, 'Zn': 2.0, 'S': 8.0}"
7938,5.059768450625542,mp-17235,"{'Sm': 8.0, 'Si': 8.0, 'O': 28.0}"
7939,10.155428634479078,mp-961713,"{'Zr': 1.0, 'Sn': 1.0, 'Pt': 1.0}"
7940,8.319334774165405,mp-1212828,"{'Er': 6.0, 'Sb': 2.0, 'O': 14.0}"
7941,4.449152085753817,mp-29373,"{'K': 4.0, 'Al': 4.0, 'Sb': 16.0}"
7942,8.013989564421331,mp-768505,"{'Lu': 6.0, 'Ga': 6.0, 'O': 18.0}"
7943,5.961792285065406,mp-28244,"{'Tl': 8.0, 'B': 8.0, 'O': 16.0}"
7944,6.1279436034915316,mp-31303,"{'Pr': 8.0, 'Se': 6.0, 'N': 4.0}"
7945,6.1440866774939815,mp-753,"{'Zn': 8.0, 'Sb': 8.0}"
7946,6.333879997782489,mp-871,"{'Fe': 4.0, 'Si': 4.0}"
7947,7.07843351128499,mp-3144,"{'Ho': 2.0, 'Nb': 2.0, 'O': 8.0}"
7948,6.676896638493381,mp-10970,"{'Li': 4.0, 'Er': 4.0, 'O': 8.0}"
7949,5.9487522752184665,mp-31117,"{'Nd': 4.0, 'Sc': 4.0, 'O': 12.0}"
7950,3.8189767519001614,mp-4056,"{'Ca': 4.0, 'Sc': 8.0, 'O': 16.0}"
7951,7.477936792317835,mp-1195471,"{'K': 4.0, 'Ta': 8.0, 'O': 22.0}"
7952,6.248348863894912,mp-1208880,"{'Sm': 8.0, 'Si': 4.0, 'O': 20.0}"
7953,4.1641699611184455,mp-27927,"{'Nb': 2.0, 'Al': 2.0, 'O': 8.0}"
7954,2.411213392950808,mp-5515,"{'Li': 56.0, 'Mn': 8.0, 'N': 32.0}"
7955,3.4546517373221883,mp-4824,"{'Na': 2.0, 'Zn': 2.0, 'P': 2.0}"
7956,3.1807814730035666,mp-18827,"{'Al': 6.0, 'V': 6.0, 'O': 24.0}"
7957,4.262086953852866,mp-581644,"{'Y': 24.0, 'Si': 24.0, 'O': 84.0}"
7958,7.746664149521638,mp-29677,"{'Ho': 3.0, 'Al': 1.0, 'C': 1.0}"
7959,3.00416440924848,mp-625054,"{'Al': 2.0, 'H': 2.0, 'O': 4.0}"
7960,2.779581585339957,mp-22936,"{'Ca': 2.0, 'N': 1.0, 'Cl': 1.0}"
7961,7.711503107334255,mp-9581,"{'Th': 1.0, 'Cu': 2.0, 'P': 2.0}"
7962,3.12348495377079,mp-31358,"{'Rb': 6.0, 'B': 6.0, 'O': 12.0}"
7963,8.957968473404181,mp-730,"{'P': 8.0, 'Pt': 4.0}"
7964,2.9764197969138158,mp-5263,"{'Ca': 16.0, 'P': 8.0, 'O': 36.0}"
7965,4.627890644338922,mp-553961,"{'Sc': 2.0, 'Nb': 2.0, 'O': 8.0}"
7966,8.316528073177512,mp-770998,"{'Gd': 2.0, 'Ta': 6.0, 'O': 18.0}"
7967,4.978571485833173,mp-3748,"{'Al': 1.0, 'Cu': 1.0, 'O': 2.0}"
7968,4.3871959829483735,mp-759342,"{'Nb': 18.0, 'As': 2.0, 'O': 50.0}"
7969,7.477902632605891,mp-9371,"{'Er': 4.0, 'F': 12.0}"
7970,4.9598769141297945,mp-9571,"{'Ca': 1.0, 'Zn': 2.0, 'As': 2.0}"
7971,5.350860454795707,mp-8279,"{'Ba': 1.0, 'Cd': 2.0, 'P': 2.0}"
7972,6.816196763097679,mp-768695,"{'Ho': 8.0, 'Ti': 8.0, 'O': 28.0}"
7973,1.1203089345351749,mp-23702,"{'Li': 4.0, 'H': 8.0, 'N': 4.0}"
7974,3.429076235054366,mp-757031,"{'Mg': 8.0, 'Ti': 4.0, 'O': 16.0}"
7975,3.9527090647187877,mp-9751,"{'Al': 4.0, 'Ge': 4.0, 'O': 14.0}"
7976,4.355607914550006,mp-780572,"{'P': 6.0, 'W': 4.0, 'O': 24.0}"
7977,4.871255421364946,mp-1205409,"{'Eu': 6.0, 'Al': 4.0, 'P': 8.0}"
7978,8.126869633012328,mp-1208442,"{'Ta': 8.0, 'Cd': 4.0, 'O': 24.0}"
7979,6.3064528718959565,mp-680380,"{'Ca': 28.0, 'Ta': 28.0, 'O': 98.0}"
7980,5.397473326787724,mp-555344,"{'Hf': 4.0, 'P': 4.0, 'O': 18.0}"
7981,7.315484052892628,mp-16969,"{'Lu': 8.0, 'Si': 4.0, 'O': 20.0}"
7982,2.8173552288053174,mp-5024,"{'Zr': 4.0, 'P': 8.0, 'O': 28.0}"
7983,2.5741731195367654,mp-5380,"{'Ca': 4.0, 'P': 2.0, 'O': 1.0}"
7984,3.3097710464392174,mp-29546,"{'Mg': 8.0, 'Si': 80.0, 'Sr': 52.0}"
7985,4.202006491714734,mp-672212,"{'Na': 1.0, 'Nb': 13.0, 'O': 33.0}"
7986,6.057410245219777,mp-4006,"{'Er': 2.0, 'P': 2.0, 'O': 8.0}"
7987,5.877431263139658,mp-1205351,"{'La': 8.0, 'Se': 6.0, 'N': 4.0}"
7988,2.0006164335531675,mp-1205113,"{'V': 4.0, 'N': 12.0, 'O': 40.0}"
7989,2.6422782127521254,mp-27863,"{'Al': 2.0, 'Cl': 2.0, 'O': 2.0}"
7990,6.180121150196658,mp-5884,"{'Tm': 2.0, 'P': 2.0, 'O': 8.0}"
7991,4.284270287537973,mp-774246,"{'Nb': 9.0, 'V': 1.0, 'O': 25.0}"
7992,6.470144176733814,mp-752672,"{'Na': 4.0, 'Dy': 4.0, 'O': 8.0}"
7993,7.1951473774982535,mp-5370,"{'Er': 2.0, 'Nb': 2.0, 'O': 8.0}"
7994,8.908436624517172,mp-755673,"{'Dy': 2.0, 'W': 2.0, 'O': 8.0}"
7995,4.0729740966847325,mp-1192373,"{'Ba': 12.0, 'Al': 4.0, 'P': 12.0}"
7996,3.706353987437671,mp-1188687,"{'Ba': 4.0, 'P': 14.0, 'I': 2.0}"
7997,4.632308744716229,mp-541740,"{'Ta': 4.0, 'P': 4.0, 'O': 20.0}"
7998,6.581364556915528,mp-976726,"{'Li': 4.0, 'Dy': 4.0, 'O': 8.0}"
7999,4.758582694717729,mp-17953,"{'Mg': 4.0, 'Nb': 8.0, 'O': 24.0}"
8000,2.7276320050925866,mp-696736,"{'Rb': 1.0, 'Be': 2.0, 'F': 5.0}"
8001,4.700195531753012,mp-29366,"{'P': 4.0, 'W': 4.0, 'O': 20.0}"
8002,5.951367128283562,mp-961659,"{'Ti': 1.0, 'Si': 1.0, 'Pd': 1.0}"
8003,7.1391819738008415,mp-18057,"{'Nd': 8.0, 'W': 4.0, 'O': 24.0}"
8004,2.267301961944691,mp-8180,"{'Li': 2.0, 'N': 2.0, 'O': 6.0}"
8005,3.4120986005932648,mp-755752,"{'Rb': 8.0, 'Be': 8.0, 'O': 12.0}"
8006,6.452418360590475,mp-557763,"{'Nd': 12.0, 'Nb': 4.0, 'O': 28.0}"
8007,3.885094989077907,mp-3051,"{'Mg': 8.0, 'Ge': 4.0, 'O': 16.0}"
8008,6.747105688709965,mp-4887,"{'Ba': 2.0, 'Ce': 2.0, 'N': 4.0}"
8009,2.765414391379023,mp-28885,"{'P': 16.0, 'Se': 16.0}"
8010,4.5728811935382785,mp-31220,"{'Al': 2.0, 'Si': 2.0, 'Te': 6.0}"
8011,2.6926725736656083,mp-682,"{'Na': 1.0, 'F': 1.0}"
8012,7.493835486509442,mp-29676,"{'Dy': 3.0, 'Al': 1.0, 'C': 1.0}"
8013,7.768096809065901,mp-17722,"{'Pr': 4.0, 'Ta': 4.0, 'O': 16.0}"
8014,4.8134412203158545,mp-1191492,"{'La': 8.0, 'P': 8.0, 'S': 8.0}"
8015,4.205295678235763,mp-30100,"{'Li': 4.0, 'B': 4.0, 'Se': 10.0}"
8016,2.3040776732200565,mp-30247,"{'Mg': 1.0, 'H': 2.0, 'O': 2.0}"
8017,5.189845995752977,mp-781707,"{'La': 16.0, 'Al': 8.0, 'O': 36.0}"
8018,6.157770345600798,mp-7193,"{'Lu': 2.0, 'Si': 2.0, 'O': 7.0}"
8019,7.303509548304043,mp-752579,"{'Tm': 8.0, 'Ti': 4.0, 'O': 20.0}"
8020,4.603950556200859,mp-1070099,"{'Ca': 1.0, 'Ga': 2.0, 'As': 2.0}"
8021,6.371288707088494,mp-7137,"{'Li': 4.0, 'Tb': 4.0, 'O': 8.0}"
8022,5.316367851834937,mp-5387,"{'Y': 2.0, 'Nb': 2.0, 'O': 8.0}"
8023,0.4330682613662343,mp-1021328,"{'H': 4.0, 'C': 1.0}"
8024,3.2816657496097466,mp-27198,"{'Cd': 8.0, 'N': 16.0, 'O': 48.0}"
8025,6.112636892971707,mp-866648,"{'La': 4.0, 'Zn': 12.0, 'As': 12.0}"
8026,6.268536301084681,mp-6964,"{'Na': 2.0, 'Tb': 2.0, 'O': 4.0}"
8027,6.224039878514231,mp-31118,"{'Sm': 4.0, 'Sc': 4.0, 'O': 12.0}"
8028,8.048746012847838,mp-766236,"{'Gd': 8.0, 'Er': 8.0, 'O': 24.0}"
8029,5.827227862954613,mp-14133,"{'Gd': 12.0, 'Al': 20.0, 'O': 48.0}"
8030,5.917717577327219,mp-17308,"{'Tb': 8.0, 'Si': 8.0, 'O': 28.0}"
8031,3.7507864458761118,mp-216,"{'Sc': 16.0, 'O': 24.0}"
8032,4.25306581319823,mp-4819,"{'Mg': 4.0, 'Ge': 4.0, 'O': 12.0}"
8033,4.603333876984678,mp-781505,"{'Ca': 6.0, 'W': 2.0, 'O': 12.0}"
8034,2.555174732703944,mp-34932,"{'Ca': 1.0, 'H': 1.0, 'N': 1.0}"
8035,4.752257035558749,mp-755417,"{'Ba': 6.0, 'B': 4.0, 'O': 12.0}"
8036,3.9185750023144927,mp-10419,"{'Na': 8.0, 'Re': 2.0, 'N': 6.0}"
8037,6.092987732119174,mp-1192065,"{'Sm': 6.0, 'H': 18.0}"
8038,5.375809630145652,mp-1192091,"{'Cd': 6.0, 'B': 4.0, 'O': 12.0}"
8039,7.054557152349608,mp-1209470,"{'Pr': 8.0, 'W': 4.0, 'O': 24.0}"
8040,7.857130974103027,mp-12533,"{'La': 4.0, 'Hf': 4.0, 'O': 14.0}"
8041,1.8131589221065902,mp-15012,"{'K': 6.0, 'B': 6.0, 'S': 12.0}"
8042,2.739480601364029,mp-18620,"{'Mg': 4.0, 'P': 8.0, 'O': 24.0}"
8043,7.889694755714257,mp-7638,"{'Li': 2.0, 'Ta': 6.0, 'O': 16.0}"
8044,5.615799985086247,mp-769317,"{'Ca': 16.0, 'Ta': 8.0, 'O': 36.0}"
8045,8.377108899640094,mp-1072114,"{'Ho': 2.0, 'O': 2.0, 'F': 2.0}"
8046,6.974169413441952,mp-754237,"{'Li': 2.0, 'Tm': 2.0, 'O': 4.0}"
8047,7.176796269143299,mp-18229,"{'Ca': 4.0, 'Ta': 8.0, 'O': 24.0}"
8048,6.111689347396762,mp-11178,"{'Sr': 1.0, 'Ce': 1.0, 'N': 2.0}"
8049,8.298047496559901,mp-12931,"{'Sm': 2.0, 'Ta': 2.0, 'O': 8.0}"
8050,2.568795527668781,mp-1019509,"{'B': 2.0, 'S': 2.0, 'O': 9.0}"
8051,7.4026006448343145,mp-31417,"{'Nd': 6.0, 'Ta': 2.0, 'O': 14.0}"
8052,6.373592867983431,mp-9582,"{'Yb': 1.0, 'Zn': 2.0, 'P': 2.0}"
8053,6.561426159500165,mp-3432,"{'Sc': 1.0, 'Ni': 1.0, 'Sb': 1.0}"
8054,3.986655687513168,mp-1187172,"{'Sr': 4.0, 'H': 4.0, 'N': 4.0}"
8055,2.0499884062969245,mp-2964,"{'Na': 1.0, 'N': 1.0, 'O': 2.0}"
8056,4.892007863623227,mp-2652,"{'Y': 16.0, 'O': 24.0}"
