material_id,band_gap,density,unit_cell_formula
mp-29254,3.7233,5.602222736300932,"{'Pr': 2.0, 'I': 2.0, 'O': 2.0}"
mp-556346,3.3438,5.2476343075697685,"{'Pr': 4.0, 'I': 12.0, 'O': 36.0}"
mp-755336,3.6397,5.934581655724881,"{'Nd': 2.0, 'I': 2.0, 'O': 2.0}"
mp-558346,3.3454,5.3208363526079605,"{'Nd': 4.0, 'I': 12.0, 'O': 36.0}"
mp-754217,3.6664,6.330035783913503,"{'Sm': 2.0, 'I': 2.0, 'O': 2.0}"
mp-558007,3.5973,5.173479134002736,"{'Sm': 4.0, 'I': 12.0, 'O': 36.0}"
mp-1191507,1.2084,6.035577824000853,"{'Eu': 8.0, 'I': 12.0, 'O': 2.0}"
mp-558258,0.0114,6.122227628426443,"{'Eu': 4.0, 'I': 4.0, 'O': 2.0}"
mp-510661,1.2699,5.507044736667731,"{'Gd': 4.0, 'I': 12.0, 'O': 36.0}"
mp-752520,0.3557,6.999263291811182,"{'Gd': 4.0, 'I': 4.0, 'O': 4.0}"
mp-554821,3.4104,5.520361702097117,"{'Tb': 4.0, 'I': 12.0, 'O': 36.0}"
mp-559637,3.4395,5.561173009066334,"{'Dy': 4.0, 'I': 12.0, 'O': 36.0}"
mp-683980,3.31,5.765311703862149,"{'Ho': 4.0, 'I': 12.0, 'O': 36.0}"
mp-753173,3.4653,6.888772812886632,"{'Ho': 2.0, 'I': 2.0, 'O': 2.0}"
mp-23552,3.483,5.609707103000446,"{'Er': 4.0, 'I': 12.0, 'O': 36.0}"
mp-27439,3.411,6.911049941389301,"{'Tm': 2.0, 'I': 2.0, 'O': 2.0}"
mp-1208098,3.5245,5.663107886855017,"{'Tm': 4.0, 'I': 12.0, 'O': 36.0}"
mp-973585,3.3021,7.160364847093249,"{'Lu': 2.0, 'I': 2.0, 'O': 2.0}"
mp-572998,3.515,5.7152354635959455,"{'Lu': 4.0, 'I': 12.0, 'O': 36.0}"
mp-30143,2.0498,5.551252410913648,"{'U': 2.0, 'I': 4.0, 'O': 16.0}"
mp-30279,0.0872,6.166811153214351,"{'Np': 4.0, 'I': 4.0, 'O': 20.0}"
mp-553927,0.0982,5.649565613260634,"{'Pu': 2.0, 'I': 8.0, 'O': 24.0}"
mp-1205014,0.0346,5.917214293417146,"{'Pu': 8.0, 'I': 4.0, 'O': 40.0}"
mp-1178449,2.9809,5.839441473757836,"{'Cs': 2.0, 'La': 2.0, 'O': 4.0}"
mp-771139,3.0517,5.205835907057905,"{'Cs': 16.0, 'Hf': 4.0, 'O': 16.0}"
mp-1178405,3.8248,6.131779162371922,"{'Cs': 4.0, 'Hf': 2.0, 'O': 6.0}"
mp-542069,3.4889,5.664857003234672,"{'Cs': 8.0, 'Ta': 6.0, 'O': 19.0}"
mp-562434,3.7919,6.754253372248973,"{'Cs': 12.0, 'Ta': 20.0, 'O': 56.0}"
mp-752508,4.5335,4.898374605298788,"{'Cs': 4.0, 'W': 2.0, 'O': 8.0}"
mp-1213725,2.0933,5.31317447688295,"{'Cs': 12.0, 'Re': 4.0, 'O': 20.0}"
mp-17621,4.2611,4.720739272770764,"{'Cs': 4.0, 'Re': 4.0, 'O': 16.0}"
mp-1192392,0.9209,4.718807755424377,"{'Cs': 2.0, 'Os': 4.0, 'O': 18.0}"
mp-561672,0.3652,5.653770376098869,"{'Cs': 4.0, 'Ir': 1.0, 'O': 4.0}"
mp-510075,0.9237,6.027537433134325,"{'Cs': 7.0, 'Au': 5.0, 'O': 2.0}"
mp-572441,1.7916,5.656862904085029,"{'Cs': 36.0, 'Au': 12.0, 'O': 24.0}"
mp-997024,1.5287,5.776614091994404,"{'Cs': 2.0, 'Au': 2.0, 'O': 4.0}"
mp-9986,1.4997,6.716826689003051,"{'Cs': 4.0, 'Au': 4.0, 'O': 4.0}"
mp-505212,1.3632,4.976250402934344,"{'Cs': 6.0, 'Au': 2.0, 'O': 2.0}"
mp-7232,2.0923,5.481734956137484,"{'Cs': 2.0, 'Hg': 1.0, 'O': 2.0}"
mp-561017,0.1538,5.64609365769655,"{'Cs': 8.0, 'Tl': 8.0, 'O': 1.0}"
mp-756122,1.5973,5.684402830213798,"{'Cs': 12.0, 'Tl': 4.0, 'O': 12.0}"
mp-1205877,1.5099,6.514735041853713,"{'Cs': 2.0, 'Tl': 2.0, 'O': 2.0}"
mp-542099,1.7689,5.2301946772450085,"{'Cs': 16.0, 'Pb': 4.0, 'O': 16.0}"
mp-562263,2.0171,5.4377056902843215,"{'Cs': 8.0, 'Pb': 4.0, 'O': 8.0}"
mp-1213706,2.0952,6.030392221566633,"{'Cs': 4.0, 'Pb': 4.0, 'O': 6.0}"
mp-21521,1.6807,6.074785002720899,"{'Cs': 4.0, 'Pb': 2.0, 'O': 6.0}"
mp-29506,2.3677,5.956370610058792,"{'Cs': 2.0, 'Bi': 2.0, 'O': 4.0}"
mp-29505,3.1348,5.1677035321601785,"{'Cs': 12.0, 'Bi': 4.0, 'O': 12.0}"
mp-555117,2.6076,6.773666435895159,"{'Cs': 16.0, 'Bi': 32.0, 'O': 56.0}"
mp-768223,2.4439,5.046218424230172,"{'Cs': 4.0, 'Ce': 2.0, 'O': 6.0}"
mp-553308,2.9366,6.220810130853464,"{'Cs': 2.0, 'Nd': 2.0, 'O': 4.0}"
mp-7977,2.8983,6.547706537632474,"{'Cs': 2.0, 'Sm': 2.0, 'O': 4.0}"
mp-755651,2.4891,6.849036884424815,"{'Cs': 2.0, 'Gd': 2.0, 'O': 4.0}"
mp-754138,2.835,7.198142225691579,"{'Cs': 2.0, 'Dy': 2.0, 'O': 4.0}"
mp-754154,2.8143,7.321607149439928,"{'Cs': 2.0, 'Ho': 2.0, 'O': 4.0}"
mp-768211,2.2943,5.2310814927147735,"{'Cs': 12.0, 'Ho': 4.0, 'O': 12.0}"
mp-754055,2.8015,7.505893373913949,"{'Cs': 2.0, 'Er': 2.0, 'O': 4.0}"
mp-756459,2.3149,5.324433962692584,"{'Cs': 12.0, 'Tm': 4.0, 'O': 12.0}"
mp-1183920,3.0169,7.72807464844912,"{'Cs': 1.0, 'Pa': 1.0, 'O': 3.0}"
mp-548479,1.555,6.280979080156236,"{'Cs': 2.0, 'U': 2.0, 'O': 7.0}"
mp-7322,0.0089,6.581437430517218,"{'Cs': 2.0, 'U': 4.0, 'O': 12.0}"
mp-2991,1.8352,6.2764943379659375,"{'Cs': 2.0, 'U': 1.0, 'O': 4.0}"
mp-4393,1.5343,6.344966051423414,"{'Cs': 16.0, 'U': 20.0, 'O': 68.0}"
mp-1025274,0.3679,6.235659981161751,"{'Cs': 2.0, 'Np': 1.0, 'O': 4.0}"
mp-755558,3.7114,5.4256236914447085,"{'Ba': 2.0, 'La': 4.0, 'O': 8.0}"
mp-998552,3.941,8.128152154579238,"{'Ba': 1.0, 'Hf': 1.0, 'O': 3.0}"
mp-754128,3.5977,7.531870045736976,"{'Ba': 3.0, 'Hf': 2.0, 'O': 7.0}"
mp-754363,3.5468,7.165757160921372,"{'Ba': 2.0, 'Hf': 1.0, 'O': 4.0}"
mp-1192906,3.8961,6.358511674046581,"{'Ba': 8.0, 'Ta': 4.0, 'O': 18.0}"
mp-504554,3.0588,7.685422853584783,"{'Ba': 5.0, 'Ta': 4.0, 'O': 15.0}"
mp-561103,2.0624,7.488172127239577,"{'Ba': 12.0, 'Ta': 24.0, 'O': 72.0}"
mp-770239,2.9093,7.338712373870822,"{'Ba': 4.0, 'Ta': 4.0, 'O': 14.0}"
mp-19048,4.8845,6.023402778258418,"{'Ba': 2.0, 'W': 2.0, 'O': 8.0}"
mp-28403,3.1711,6.937453152177275,"{'Ba': 8.0, 'W': 4.0, 'O': 20.0}"
mp-1228775,3.1512,6.29469016462323,"{'Ba': 6.0, 'W': 2.0, 'O': 12.0}"
mp-1197806,1.5967,6.507866948841855,"{'Ba': 16.0, 'Re': 6.0, 'O': 37.0}"
mp-1214641,0.2246,4.7930659354449965,"{'Ba': 4.0, 'Re': 8.0, 'O': 36.0}"
mp-698206,0.5103,5.8899214512579,"{'Ba': 10.0, 'Re': 6.0, 'O': 32.0}"
mp-29787,1.9393,7.271859408419272,"{'Ba': 15.0, 'Pt': 6.0, 'O': 27.0}"
mp-8727,1.8101,6.958596967988858,"{'Ba': 8.0, 'Pt': 2.0, 'O': 12.0}"
mp-757840,1.5953,7.994616623857982,"{'Ba': 12.0, 'Pt': 9.0, 'O': 27.0}"
mp-9297,1.5061,8.768360378179835,"{'Ba': 2.0, 'Au': 4.0, 'O': 8.0}"
mp-28788,1.8841,6.632941395922018,"{'Ba': 36.0, 'Au': 8.0, 'O': 48.0}"
mp-3915,2.3731,6.131021920993174,"{'Ba': 1.0, 'Hg': 1.0, 'O': 2.0}"
mp-754897,0.2922,8.955865181952069,"{'Ba': 4.0, 'Tl': 8.0, 'O': 16.0}"
mp-18327,0.6503,7.326151104857336,"{'Ba': 8.0, 'Tl': 8.0, 'O': 20.0}"
mp-22230,0.2094,7.878976238337828,"{'Ba': 2.0, 'Pb': 2.0, 'O': 6.0}"
mp-29242,0.4663,6.15976443546298,"{'Ba': 3.0, 'Pb': 1.0, 'O': 1.0}"
mp-20098,1.2806,6.989958651673126,"{'Ba': 2.0, 'Pb': 1.0, 'O': 4.0}"
mp-1214389,2.0005,7.763178440672062,"{'Ba': 2.0, 'Pb': 6.0, 'O': 8.0}"
mp-1228030,0.6108,5.980843566404636,"{'Ba': 4.0, 'Bi': 2.0, 'O': 1.0}"
mp-28670,2.1057,7.174386749051673,"{'Ba': 4.0, 'Bi': 4.0, 'O': 10.0}"
mp-3187,2.229,6.1390190268334806,"{'Ba': 4.0, 'Ce': 4.0, 'O': 12.0}"
mp-17412,3.0759,6.394893828669495,"{'Ba': 4.0, 'Pr': 8.0, 'O': 16.0}"
mp-2892,3.3935,6.612161714854984,"{'Ba': 4.0, 'Nd': 8.0, 'O': 16.0}"
mp-17960,3.5001,7.009380572650182,"{'Ba': 4.0, 'Sm': 8.0, 'O': 16.0}"
mp-17143,3.1092,7.389304291359748,"{'Ba': 4.0, 'Gd': 8.0, 'O': 16.0}"
mp-18258,3.5514,7.6101839934745135,"{'Ba': 4.0, 'Tb': 8.0, 'O': 16.0}"
mp-17363,3.5871,7.991437741355569,"{'Ba': 4.0, 'Ho': 8.0, 'O': 16.0}"
mp-14853,3.4023,7.449835445038949,"{'Ba': 3.0, 'Er': 4.0, 'O': 9.0}"
mp-14322,3.3996,7.608721140095898,"{'Ba': 3.0, 'Tm': 4.0, 'O': 9.0}"
mp-542832,3.2741,7.93236337636444,"{'Ba': 3.0, 'Lu': 4.0, 'O': 9.0}"
mp-1189614,4.044,7.430529152516929,"{'Ba': 4.0, 'Th': 4.0, 'O': 12.0}"
mp-5611,2.1163,7.279434147218955,"{'Ba': 4.0, 'U': 4.0, 'O': 16.0}"
mp-583034,0.5502,7.379551483154519,"{'Ba': 4.0, 'U': 4.0, 'O': 14.0}"
mp-1214391,0.5113,7.360155785960983,"{'Ba': 4.0, 'Np': 4.0, 'O': 16.0}"
mp-12533,4.2328,7.857130974103027,"{'La': 4.0, 'Hf': 4.0, 'O': 14.0}"
mp-757365,2.3038,7.317436219304885,"{'La': 2.0, 'Ta': 6.0, 'O': 18.0}"
mp-14485,3.124,8.176656400948524,"{'La': 2.0, 'Ta': 14.0, 'O': 38.0}"
mp-4421,3.4517,7.608274277718804,"{'La': 4.0, 'Ta': 4.0, 'O': 16.0}"
mp-31415,3.4591,7.036016206415014,"{'La': 6.0, 'Ta': 2.0, 'O': 14.0}"
mp-774193,3.654,6.7043718629697,"{'La': 8.0, 'W': 4.0, 'O': 24.0}"
mp-755135,3.4627,6.444209281474172,"{'La': 6.0, 'W': 1.0, 'O': 12.0}"
mp-27539,1.0513,7.37798835121779,"{'La': 4.0, 'Re': 2.0, 'O': 10.0}"
mp-504831,1.873,7.050490534122556,"{'La': 6.0, 'Re': 2.0, 'O': 16.0}"
mp-755026,0.9708,8.63305060578865,"{'La': 4.0, 'Pt': 4.0, 'O': 14.0}"
mp-28853,1.8372,8.212663242751692,"{'La': 4.0, 'Au': 4.0, 'O': 12.0}"
mp-9160,1.9691,7.648063677798135,"{'La': 16.0, 'Au': 8.0, 'O': 36.0}"
mp-779287,2.2668,7.116756565628954,"{'La': 4.0, 'Hg': 2.0, 'O': 8.0}"
mp-758316,1.2729,6.930129660819302,"{'La': 10.0, 'Bi': 8.0, 'O': 27.0}"
mp-1173034,2.7479,9.35822209473358,"{'La': 2.0, 'Th': 8.0, 'O': 19.0}"
mp-1222782,2.475,8.470294022448334,"{'La': 1.0, 'Pa': 1.0, 'O': 4.0}"
mp-673814,0.1256,8.183254546829437,"{'La': 6.0, 'U': 4.0, 'O': 20.0}"
mp-760513,1.7901,7.924975700583816,"{'La': 2.0, 'U': 1.0, 'O': 6.0}"
mp-19992,1.9767,6.552807250857924,"{'La': 6.0, 'U': 1.0, 'O': 12.0}"
mp-35799,2.9613,9.108793218104516,"{'Hf': 4.0, 'Bi': 4.0, 'O': 14.0}"
mp-1190845,3.956,8.20121220386739,"{'Nd': 4.0, 'Hf': 4.0, 'O': 14.0}"
mp-35249,3.7274,8.512059092507963,"{'Sm': 4.0, 'Hf': 4.0, 'O': 14.0}"
mp-753781,0.5973,8.894546648344669,"{'Eu': 1.0, 'Hf': 1.0, 'O': 3.0}"
mp-1190245,3.3504,8.76192497904155,"{'Gd': 4.0, 'Hf': 4.0, 'O': 14.0}"
mp-780387,4.5175,10.526996149239867,"{'Yb': 4.0, 'Hf': 4.0, 'O': 12.0}"
mp-676653,4.5956,9.844925786635155,"{'Lu': 8.0, 'Hf': 6.0, 'O': 24.0}"
mp-676262,0.9695,9.246677428225857,"{'Ta': 8.0, 'Tl': 8.0, 'O': 24.0}"
mp-863066,1.7454,8.145382919777607,"{'Ta': 12.0, 'Pb': 8.0, 'O': 38.0}"
mp-755663,2.8154,9.07302600577317,"{'Ta': 4.0, 'Pb': 4.0, 'O': 14.0}"
mp-771957,2.6067,8.879449463486518,"{'Ta': 8.0, 'Pb': 4.0, 'O': 24.0}"
mp-676937,0.3305,8.477660857257053,"{'Ta': 8.0, 'Pb': 6.0, 'O': 25.0}"
mp-560261,2.9491,8.993486112766494,"{'Ta': 4.0, 'Bi': 4.0, 'O': 16.0}"
mp-29680,2.7999,8.980765873326053,"{'Ta': 4.0, 'Bi': 8.0, 'O': 22.0}"
mp-17722,3.5846,7.768096809065901,"{'Pr': 4.0, 'Ta': 4.0, 'O': 16.0}"
mp-14964,3.4185,7.233458891254094,"{'Pr': 6.0, 'Ta': 2.0, 'O': 14.0}"
mp-558248,3.2156,7.927507757171716,"{'Pr': 2.0, 'Ta': 6.0, 'O': 18.0}"
mp-31417,3.4716,7.402600644834314,"{'Nd': 6.0, 'Ta': 2.0, 'O': 14.0}"
mp-3203,3.95,7.951862888394088,"{'Nd': 2.0, 'Ta': 2.0, 'O': 8.0}"
mp-28653,3.2562,8.028737743856457,"{'Nd': 2.0, 'Ta': 6.0, 'O': 18.0}"
mp-752686,3.4265,7.794805264275635,"{'Sm': 6.0, 'Ta': 2.0, 'O': 14.0}"
mp-12931,3.9805,8.298047496559901,"{'Sm': 2.0, 'Ta': 2.0, 'O': 8.0}"
mp-765640,2.3312,7.503549006312101,"{'Sm': 3.0, 'Ta': 17.0, 'O': 47.0}"
mp-4875,3.2929,8.577403297590578,"{'Gd': 2.0, 'Ta': 2.0, 'O': 8.0}"
mp-779424,2.844,8.220065165697845,"{'Gd': 6.0, 'Ta': 2.0, 'O': 14.0}"
mp-770998,2.8701,8.316528073177512,"{'Gd': 2.0, 'Ta': 6.0, 'O': 18.0}"
mp-1101314,3.4421,8.495413144006033,"{'Tb': 6.0, 'Ta': 2.0, 'O': 14.0}"
mp-12932,4.018,8.797086686457263,"{'Tb': 2.0, 'Ta': 2.0, 'O': 8.0}"
mp-7703,4.0271,8.959121561033347,"{'Dy': 2.0, 'Ta': 2.0, 'O': 8.0}"
mp-755652,3.408,8.681247363802829,"{'Dy': 6.0, 'Ta': 2.0, 'O': 14.0}"
mp-31416,3.4519,8.84113200176848,"{'Ho': 6.0, 'Ta': 2.0, 'O': 14.0}"
mp-5985,4.0381,9.093104678827643,"{'Ho': 2.0, 'Ta': 2.0, 'O': 8.0}"
mp-3444,4.0463,9.22358942220414,"{'Er': 2.0, 'Ta': 2.0, 'O': 8.0}"
mp-756277,3.6197,9.01815122885613,"{'Er': 6.0, 'Ta': 2.0, 'O': 14.0}"
mp-12933,4.069,9.346623779606515,"{'Tm': 2.0, 'Ta': 2.0, 'O': 8.0}"
mp-1202362,0.0021,8.436532196220831,"{'Yb': 8.0, 'Ta': 50.0, 'O': 136.0}"
mp-5489,4.373,9.223565362219055,"{'Lu': 2.0, 'Ta': 2.0, 'O': 8.0}"
mp-29894,1.9327,8.823690340339057,"{'Hg': 4.0, 'W': 2.0, 'O': 8.0}"
mp-19341,3.385,7.173078214792937,"{'Tl': 4.0, 'W': 2.0, 'O': 8.0}"
mp-504591,3.07,7.907807648093441,"{'Pb': 4.0, 'W': 4.0, 'O': 16.0}"
mp-23480,1.9222,8.948786802831055,"{'Bi': 8.0, 'W': 4.0, 'O': 24.0}"
mp-29782,2.0546,8.408666997050526,"{'Bi': 8.0, 'W': 8.0, 'O': 36.0}"
mp-27479,3.497,7.474290203808954,"{'Pr': 8.0, 'W': 8.0, 'O': 36.0}"
mp-1209470,3.0598,7.054557152349608,"{'Pr': 8.0, 'W': 4.0, 'O': 24.0}"
mp-560076,3.5006,7.640265216314983,"{'Nd': 8.0, 'W': 8.0, 'O': 36.0}"
mp-18057,3.7403,7.1391819738008415,"{'Nd': 8.0, 'W': 4.0, 'O': 24.0}"
mp-1209910,3.9657,6.759915935463085,"{'Pm': 4.0, 'W': 6.0, 'O': 24.0}"
mp-770406,3.7485,7.542855333200289,"{'Sm': 8.0, 'W': 4.0, 'O': 24.0}"
mp-753421,2.7848,7.984229256962209,"{'Gd': 6.0, 'W': 1.0, 'O': 12.0}"
mp-771033,3.7685,8.114297847616967,"{'Tb': 8.0, 'W': 4.0, 'O': 24.0}"
mp-755673,1.9847,8.908436624517172,"{'Dy': 2.0, 'W': 2.0, 'O': 8.0}"
mp-770559,3.6282,8.68174870005092,"{'Dy': 8.0, 'W': 4.0, 'O': 24.0}"
mp-775211,3.6112,8.836980937354337,"{'Ho': 8.0, 'W': 4.0, 'O': 24.0}"
mp-17201,3.6749,9.00815098762688,"{'Er': 8.0, 'W': 4.0, 'O': 24.0}"
mp-554807,3.0317,8.894340693745859,"{'Er': 40.0, 'W': 8.0, 'O': 84.0}"
mp-778814,3.6121,9.200205372835224,"{'Tm': 8.0, 'W': 4.0, 'O': 24.0}"
mp-756123,3.3897,9.181958261308209,"{'Tm': 6.0, 'W': 1.0, 'O': 12.0}"
mp-17646,0.0417,8.78737395390696,"{'Yb': 8.0, 'W': 4.0, 'O': 24.0}"
mp-756479,3.4427,9.668195139059366,"{'Lu': 6.0, 'W': 1.0, 'O': 12.0}"
mp-555747,3.6599,9.543596074406592,"{'Lu': 8.0, 'W': 4.0, 'O': 24.0}"
mp-616597,2.758,6.751320460189721,"{'Re': 4.0, 'Hg': 4.0, 'O': 16.0}"
mp-555759,1.2963,7.771487446427867,"{'Re': 4.0, 'Hg': 10.0, 'O': 20.0}"
mp-667291,1.6555,7.162983635179391,"{'Re': 4.0, 'Hg': 8.0, 'O': 20.0}"
mp-28808,3.3719,6.409617669134288,"{'Tl': 12.0, 'Re': 12.0, 'O': 48.0}"
mp-29305,3.7671,6.11734908600008,"{'Re': 6.0, 'Pb': 3.0, 'O': 24.0}"
mp-28287,2.7284,7.698849943880876,"{'Re': 8.0, 'Bi': 24.0, 'O': 64.0}"
mp-1209784,0.1565,8.022990916977289,"{'Pr': 6.0, 'Re': 4.0, 'O': 18.0}"
mp-16163,1.8658,7.314836927949363,"{'Pr': 12.0, 'Re': 4.0, 'O': 32.0}"
mp-1210151,0.1885,8.220289272783821,"{'Nd': 6.0, 'Re': 4.0, 'O': 18.0}"
mp-13758,0.4484,8.031964018618483,"{'Nd': 16.0, 'Re': 8.0, 'O': 44.0}"
mp-7423,1.8171,8.043308510514965,"{'Sm': 12.0, 'Re': 4.0, 'O': 32.0}"
mp-17741,0.8647,8.542119411259405,"{'Sm': 8.0, 'Re': 4.0, 'O': 20.0}"
mp-754760,0.4942,4.721277410096797,"{'Eu': 1.0, 'Re': 2.0, 'O': 8.0}"
mp-30137,1.6189,8.451323795856242,"{'Gd': 12.0, 'Re': 4.0, 'O': 32.0}"
mp-769345,1.7674,9.127625131627214,"{'Ho': 12.0, 'Re': 4.0, 'O': 32.0}"
mp-753766,0.0615,8.75599467587204,"{'Ho': 6.0, 'Re': 1.0, 'O': 12.0}"
mp-772838,3.8063,5.010425956781472,"{'Er': 2.0, 'Re': 6.0, 'O': 24.0}"
mp-10342,0.0682,9.23632326940676,"{'Tm': 6.0, 'Re': 1.0, 'O': 12.0}"
mp-31354,0.1244,7.501498938111948,"{'Pr': 6.0, 'Os': 2.0, 'O': 14.0}"
mp-567291,0.1301,8.60783616074281,"{'Gd': 24.0, 'Os': 8.0, 'O': 56.0}"
mp-1190246,0.1978,10.69427019301216,"{'Ir': 4.0, 'Pb': 4.0, 'O': 14.0}"
mp-13801,0.8652,10.959836882771192,"{'Tl': 4.0, 'Pt': 4.0, 'O': 14.0}"
mp-1208033,1.4657,11.981784551764749,"{'Tl': 2.0, 'Pt': 6.0, 'O': 8.0}"
mp-29332,0.5213,9.289455182592237,"{'Pt': 4.0, 'Pb': 8.0, 'O': 16.0}"
mp-22048,0.0065,11.242267829769832,"{'O': 8.0, 'Pt': 4.0, 'Pb': 2.0}"
mp-23341,0.8338,10.456009250868306,"{'Bi': 4.0, 'Pt': 4.0, 'O': 14.0}"
mp-9765,1.172,9.020849510880204,"{'Nd': 4.0, 'Pt': 4.0, 'O': 14.0}"
mp-756148,1.2066,9.385674235246256,"{'Sm': 4.0, 'Pt': 4.0, 'O': 14.0}"
mp-754768,1.3984,9.924449777654742,"{'Tb': 4.0, 'Pt': 4.0, 'O': 14.0}"
mp-1178365,1.5474,10.100627904793782,"{'Dy': 4.0, 'Pt': 4.0, 'O': 14.0}"
mp-755635,1.5941,10.227571752097846,"{'Ho': 4.0, 'Pt': 4.0, 'O': 14.0}"
mp-756440,1.5499,10.361345836735405,"{'Er': 4.0, 'Pt': 4.0, 'O': 14.0}"
mp-1101257,1.4709,10.512945462149965,"{'Tm': 4.0, 'Pt': 4.0, 'O': 14.0}"
mp-753414,1.7029,10.800054926622703,"{'Lu': 4.0, 'Pt': 4.0, 'O': 14.0}"
mp-559422,0.794,9.685087639121347,"{'Bi': 32.0, 'Au': 16.0, 'O': 72.0}"
mp-3374,1.9966,8.183876838058982,"{'Nd': 16.0, 'Au': 8.0, 'O': 36.0}"
mp-10560,1.8294,8.304522964678274,"{'Sm': 3.0, 'Au': 1.0, 'O': 6.0}"
mp-16160,2.0229,8.682771173092327,"{'Sm': 16.0, 'Au': 8.0, 'O': 36.0}"
mp-623092,1.8749,9.08366238820192,"{'Gd': 16.0, 'Au': 8.0, 'O': 36.0}"
mp-10559,1.5997,8.753779648950236,"{'Gd': 3.0, 'Au': 1.0, 'O': 6.0}"
mp-11691,2.223,7.678026052107164,"{'Nd': 4.0, 'Hg': 2.0, 'O': 8.0}"
mp-1208895,2.2283,8.19809408798665,"{'Sm': 4.0, 'Hg': 2.0, 'O': 8.0}"
mp-756040,2.0053,8.656541370797534,"{'Gd': 4.0, 'Hg': 2.0, 'O': 8.0}"
mp-862832,2.9186,9.387794206044129,"{'Pa': 1.0, 'Tl': 1.0, 'O': 3.0}"
mp-1025154,1.5255,8.671121956150733,"{'U': 1.0, 'Tl': 2.0, 'O': 4.0}"
mp-865322,0.3286,9.84083632530118,"{'U': 1.0, 'Tl': 1.0, 'O': 3.0}"
mp-769211,0.9667,8.901521065189955,"{'Tb': 4.0, 'Pb': 4.0, 'O': 14.0}"
mp-769222,0.9585,9.036779632472609,"{'Dy': 4.0, 'Pb': 4.0, 'O': 14.0}"
mp-1178175,0.9474,9.151026994826358,"{'Ho': 4.0, 'Pb': 4.0, 'O': 14.0}"
mp-11652,0.6548,11.176333980633885,"{'Yb': 3.0, 'Pb': 1.0, 'O': 1.0}"
mp-650598,1.5265,8.73049304091193,"{'U': 8.0, 'Pb': 24.0, 'O': 48.0}"
mp-1198411,1.661,7.635142812626984,"{'U': 22.0, 'Pb': 6.0, 'O': 72.0}"
mp-504922,1.5625,8.966205014696664,"{'U': 4.0, 'Pb': 4.0, 'O': 16.0}"
mp-756241,0.7492,7.526869965795359,"{'Pr': 4.0, 'Bi': 4.0, 'O': 16.0}"
mp-756400,0.9265,7.846220879608721,"{'Nd': 2.0, 'Bi': 2.0, 'O': 8.0}"
mp-768383,0.6471,8.190251093319713,"{'Sm': 2.0, 'Bi': 2.0, 'O': 8.0}"
mp-27775,1.4173,9.784794217927464,"{'U': 1.0, 'Bi': 2.0, 'O': 6.0}"
mp-676287,0.1273,8.025505051363549,"{'Ce': 6.0, 'Th': 4.0, 'O': 19.0}"
mp-1173356,2.7627,8.606990558124503,"{'Pr': 2.0, 'Pa': 2.0, 'O': 8.0}"
mp-1173377,2.7813,8.804189718212463,"{'Nd': 2.0, 'Pa': 2.0, 'O': 8.0}"
mp-675770,0.2075,8.57548027746497,"{'Nd': 3.0, 'U': 2.0, 'O': 10.0}"
mp-1173352,2.7876,8.9289509185657,"{'Pm': 2.0, 'Pa': 2.0, 'O': 8.0}"
mp-1173297,2.7908,9.118072321221234,"{'Sm': 2.0, 'Pa': 2.0, 'O': 8.0}"
mp-1173414,0.051,8.574075021286067,"{'Sm': 6.0, 'U': 3.0, 'O': 17.0}"
mp-766236,3.234,8.048746012847838,"{'Gd': 8.0, 'Er': 8.0, 'O': 24.0}"
mp-1173104,2.8111,9.57360878728946,"{'Tb': 2.0, 'Pa': 2.0, 'O': 8.0}"
mp-1225510,2.6449,9.688367797599852,"{'Dy': 1.0, 'Pa': 1.0, 'O': 4.0}"
mp-1223799,2.6652,9.823267923819891,"{'Ho': 1.0, 'Pa': 1.0, 'O': 4.0}"
mp-1225447,2.6787,9.92846749989617,"{'Er': 1.0, 'Pa': 1.0, 'O': 4.0}"
mp-1216536,2.6791,10.057471668947546,"{'Tm': 1.0, 'Pa': 1.0, 'O': 4.0}"
mp-1222263,2.7337,10.27413575504302,"{'Lu': 1.0, 'Pa': 1.0, 'O': 4.0}"
mp-20402,1.9343,9.624003163818838,"{'Lu': 6.0, 'U': 1.0, 'O': 12.0}"
mp-2955,6.7539,2.9492975127003564,"{'Na': 4.0, 'Mg': 4.0, 'F': 12.0}"
mp-1102077,6.6775,2.839727718691304,"{'Na': 2.0, 'Al': 2.0, 'F': 8.0}"
mp-3416,6.7252,2.8440972027137765,"{'Na': 6.0, 'Al': 2.0, 'F': 12.0}"
mp-4752,6.5494,2.866833871550441,"{'Na': 10.0, 'Al': 6.0, 'F': 28.0}"
mp-3775,6.997,2.599496194261372,"{'Na': 6.0, 'Si': 3.0, 'F': 18.0}"
mp-10474,7.0255,2.26494569910372,"{'Na': 1.0, 'P': 1.0, 'F': 6.0}"
mp-4185,6.8395,2.764384807089652,"{'Na': 6.0, 'Sc': 2.0, 'F': 12.0}"
mp-556024,4.1845,2.6261295856337825,"{'Na': 6.0, 'Ti': 3.0, 'F': 18.0}"
mp-1190997,1.2734,2.626942531488877,"{'Na': 6.0, 'Ti': 2.0, 'F': 16.0}"
mp-27264,0.2034,2.948729144826855,"{'Na': 4.0, 'Ti': 4.0, 'F': 16.0}"
mp-1210257,0.021,2.813161210581648,"{'Na': 6.0, 'Ti': 2.0, 'F': 12.0}"
